AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
40,3,49,48,48,49,49,48,49,49,48,49,49,0,0.0,0,5,1
41,3,43,44,45,43,45,45,44,45,46,45,43,2,2.0,2,36,9
42,3,43,43,43,41,42,42,39,40,40,42,41,1,1.666667,5,40,36
43,3,25,25,26,24,25,26,24,25,26,25,24,1,1.0,2,24,43
44,3,26,26,26,27,27,27,28,28,28,27,26,1,1.0,2,1,22
45,3,0,50,50,0,50,49,0,49,49,50,49,1,1.0,1,0,47
46,3,48,47,47,48,47,46,47,47,46,47,48,-1,1.0,1,6,43
47,3,27,25,24,29,28,26,31,30,28,28,26,2,3.0,9,12,17
48,3,28,29,29,27,27,27,26,26,26,27,26,1,1.0,1,45,28
49,3,48,48,47,47,47,47,46,46,46,47,47,0,1.0,1,2,40
50,3,35,34,33,37,36,35,39,38,37,36,34,2,2.333333,7,9,15
