AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
15,25,0.96103895,0.987013,0.8181818,0.96103895,0.7922078,0.71428573,0.66233766,0.8831169,1.0,61,99,-38,25.615385,295,4,1
16,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,44,49
17,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,47,50
18,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,29,50
19,25,0.07042254,0.47887325,0.0,1.0,0.0,0.0,0.12676056,0.15492958,0.0,0,5,-5,5.0833335,56,1,45
20,25,0.9605263,0.93421054,0.0,0.9868421,0.81578946,0.0,0.82894737,1.0,0.0,62,75,-13,15.933333,226,49,10
21,25,0.9875,0.625,1.0,0.9875,0.7,0.9125,0.0,0.0,0.0,56,50,6,6.0,72,32,0
22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,30,49
23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,18,50
24,25,0.7236842,0.9605263,0.93421054,0.94736844,0.9868421,0.81578946,0.68421054,0.82894737,1.0,75,72,3,25.266666,379,48,10
25,25,0.8023256,0.89534885,0.96511626,0.88372093,0.81395346,0.9883721,0.81395346,1.0,0.7790698,70,77,-7,10.7,100,21,1
26,25,0.0,1.0,0.0,0.4117647,0.0,0.50980395,0.29411766,0.4117647,0.0,0,0,0,15.818182,174,1,48
27,25,1.0,0.7794118,0.64705884,0.85294116,0.8235294,0.5,0.27941176,0.3529412,0.23529412,56,68,-12,15.846154,194,2,18
28,25,0.0,0.75,0.9625,1.0,0.6625,0.85,0.7375,0.7625,0.675,53,68,-15,24.076923,298,48,5
29,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.0,21,25,48
30,25,0.83516484,0.96703297,0.95604396,0.94505495,0.83516484,1.0,0.96703297,0.9010989,0.95604396,76,82,-6,11.090909,116,17,1
31,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,6.0,6,19,48
32,25,0.6296296,0.91358024,0.9382716,0.8888889,0.91358024,0.75308645,1.0,0.6296296,0.83950615,74,74,0,12.0,36,3,1
33,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,28,50
34,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,44,50
35,25,0.0,1.0,0.0,0.037037037,0.7962963,0.14814815,0.0,0.0,0.0,43,0,43,29.333334,352,3,39
36,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,48,50
37,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,35,50
38,25,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.56,0,28,-28,27.454546,274,48,38
39,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,49,42
40,25,1.0,0.88461536,0.7948718,0.88461536,0.96153843,0.6666667,0.0,0.0,0.0,75,78,-3,9.916667,116,39,0
41,25,0.0,0.0,0.0,0.0,0.0,0.84210527,0.0,1.0,0.0,0,0,0,15.0,90,3,45
42,25,1.0,0.88461536,0.7948718,0.88461536,0.96153843,0.6666667,0.0,0.0,0.0,75,78,-3,9.0,105,39,0
43,25,0.0,0.0,0.7659575,0.87234044,1.0,0.7446808,0.0,0.06382979,0.63829786,47,0,47,33.846153,440,48,22
44,25,0.0,0.29411766,1.0,0.0,0.19117647,0.85294116,0.0,0.86764705,0.27941176,13,87,-74,9.9,25,0,18
45,25,1.0,0.9347826,0.0,0.8043478,0.8586956,0.0,0.0,0.0,0.0,79,92,-13,18.357143,244,49,0
46,25,0.6847826,0.9347826,0.6413044,0.6956522,0.70652175,0.84782606,0.70652175,1.0,0.9347826,65,92,-27,11.25,108,48,2
47,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4117647,0.0,0,0,0,34.0,102,0,49
48,25,0.96428573,1.0,0.0,0.8452381,0.8214286,0.61904764,0.8214286,0.53571427,0.6904762,69,81,-12,10.285714,132,10,2
49,25,0.7654321,1.0,0.8888889,0.8765432,0.80246913,1.0,0.0,0.0,0.0,65,65,0,0.0,0,1,0
50,25,0.3108108,0.43243244,1.0,0.5945946,0.9324324,0.5,0.5135135,0.7297297,0.5540541,69,69,0,15.333333,46,2,29
51,25,0.0,0.4090909,1.0,0.0,0.47727272,0.8636364,0.0,0.9318182,0.1590909,21,21,0,21.0,21,0,28
52,25,0.8045977,0.82758623,0.82758623,0.79310346,0.86206895,0.77011496,0.77011496,0.81609195,1.0,75,67,8,10.272727,113,45,7
53,25,0.0,0.28125,1.0,0.4375,0.6875,0.625,0.6875,0.859375,0.96875,44,40,4,18.545454,204,48,16
54,25,0.0,0.0,0.0,0.5147059,0.0,0.13235295,0.5294118,0.7205882,1.0,0,36,-36,23.727272,225,13,49
55,25,0.8369565,0.90217394,0.8804348,0.76086956,0.92391306,0.70652175,0.9347826,0.7282609,1.0,85,65,20,15.9,159,22,1
56,25,0.52747256,0.3956044,0.6813187,0.8021978,0.7692308,0.2967033,1.0,0.31868133,0.74725276,70,70,0,18.5,185,30,4
57,25,0.0,0.7659575,0.0,1.0,0.7446808,0.0,0.06382979,0.63829786,0.0,35,36,-1,44.0,351,49,22
58,25,0.81609195,1.0,0.0,0.9770115,0.86206895,0.9195402,0.83908045,0.7586207,0.6781609,75,85,-10,24.166666,280,46,5
59,25,0.0,0.4090909,1.0,0.0,0.47727272,0.8636364,0.0,0.9318182,0.1590909,21,21,0,0.0,0,0,28
60,25,0.9764706,0.8235294,0.92941177,0.9411765,0.9764706,0.9882353,0.8,1.0,0.9647059,83,82,1,6.6666665,80,19,5
61,25,0.0,0.4090909,1.0,0.0,0.47727272,0.8636364,0.0,0.9318182,0.1590909,21,21,0,12.5,25,0,28
62,25,0.0,0.0,1.0,0.0,0.0,0.0,0.41666666,0.0,0.0,0,12,-12,32.333332,376,47,29
63,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,43,50
64,25,1.0,0.71929824,0.05263158,0.2631579,0.9298246,0.68421054,0.9298246,0.7719298,0.7017544,53,57,-4,21.363636,231,3,20
65,25,0.97530866,0.5555556,0.6296296,0.7654321,1.0,0.8888889,0.8765432,0.80246913,1.0,81,81,0,10.0,10,1,1
66,25,0.32352942,0.22058824,0.7794118,1.0,0.7794118,0.64705884,0.85294116,0.8235294,0.5,53,53,0,22.0,44,2,19
67,25,0.5694444,1.0,0.5555556,0.8333333,0.6805556,0.6666667,0.9583333,0.8611111,0.7083333,49,60,-11,10.111111,80,40,2
68,25,0.114754096,0.47540984,0.8360656,0.26229507,0.5409836,0.704918,0.59016395,1.0,0.08196721,33,5,28,22.583334,271,1,33
69,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,42,49
70,25,0.70652175,1.0,0.9347826,0.70652175,0.8043478,0.8586956,0.0,0.0,0.0,74,92,-18,9.583333,97,48,0
71,25,0.0,0.7659575,0.0,1.0,0.7446808,0.0,0.06382979,0.63829786,0.0,35,47,-12,36.142857,241,49,22
