AnimalID,TickNum,LandscapePatch 0,LandscapePatch 1,LandscapePatch 2,LandscapePatch 3,LandscapePatch 4,LandscapePatch 5,LandscapePatch 6,LandscapePatch 7,LandscapePatch 8,Current Elevation,Previous Elevation,Fitness Gained,Average Fitness,Total Fitness,X Pos,Y Pos
45,2,8,7,6,13,10,8,13,10,8,10,8,2,3.5,7,29,25
46,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18,12
47,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,43
48,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32,49
49,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8
50,2,2,2,2,2,3,3,2,2,2,3,2,1,1.0,2,4,25
51,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,30
52,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,33
53,2,13,18,34,8,11,19,3,5,9,11,34,-23,23.0,0,21,24
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,48
55,2,13,13,13,22,18,22,57,34,57,18,13,5,4.0,8,24,28
56,2,4,4,4,4,5,5,3,3,4,5,4,1,1.0,1,13,25
57,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,15
58,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,35
59,2,6,6,6,6,7,6,8,8,8,7,6,1,1.0,1,24,32
60,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39,4
61,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,18,50
62,2,1,1,2,3,3,3,3,3,4,3,3,0,1.0,1,9,26
63,2,34,57,37,89,78,57,100,89,34,78,34,44,30.0,60,25,26
64,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,35
65,2,2,2,2,3,3,3,2,2,2,3,2,1,1.0,2,5,25
66,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,21
67,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,37
68,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,35
69,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,12
70,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39,48
71,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,43
72,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20
73,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6
